t	b	lnt	lnb	linreg	 k=[-2.33044657], b=13.190103979800746
0	65252	0.0	11.086011976056193	13.190103979800746
1	90180	0.6931471805599453	11.409562951975076	11.574761512110586
2	55796	1.0986122886681098	10.929457461212126	10.629846742689464
3	33929	1.3862943611198906	10.432025384900689	9.959419044420423
4	22372	1.6094379124341003	10.015565455941479	9.43939492120628
5	15027	1.791759469228055	9.617603862025726	9.014504274999304
6	10357	1.9459101490553132	9.24541789858888	8.655264352322096
7	7704	2.0794415416798357	8.949494953477961	8.344076576730263
8	5621	2.1972245773362196	8.634264863002075	8.069589505578183
9	4181	2.302585092994046	8.338305731356565	7.824052453516118
10	3303	2.3978952727983707	8.10258642539079	7.6019371721458056
11	2674	2.4849066497880004	7.891330757661889	7.3991618073091425
12	2136	2.5649493574615367	7.666690200080086	7.21262655396003
13	1791	2.6390573296152584	7.490529402060711	7.039921884631935
14	1534	2.70805020110221	7.335633981927201	6.8791376840949985
15	1374	2.772588722239781	7.2254814727822945	6.728734109040102
16	1071	2.833213344056216	6.976348070447749	6.587451667223585
17	917	2.8903717578961645	6.821107472256465	6.454247037888023
18	824	2.9444389791664403	6.714170529909472	6.328246267665855
19	739	2.995732273553991	6.6052979209482015	6.208709985825958
20	573	3.044522437723423	6.35088571671474	6.095007115210815
21	563	3.091042453358316	6.333279628139691	5.986594704455644
22	527	3.1354942159291497	6.267200548541362	5.883002246954279
23	430	3.1780538303479458	6.063785208687608	5.783819339618981
24	401	3.2188758248682006	5.993961427306569	5.6886858626118135
25	370	3.258096538021482	5.91350300563827	5.597284086269869
26	340	3.295836866004329	5.8289456176102075	5.509332268466903
27	306	3.332204510175204	5.723585101952381	5.424579416941774
28	250	3.367295829986474	5.521460917862246	5.342800971139469
29	205	3.4011973816621555	5.3230099791384085	5.263795216404837
30	238	3.4339872044851463	5.472270673671475	5.18738028635892
31	172	3.4657359027997265	5.147494476813453	5.11339164134994
32	157	3.4965075614664802	5.056245805348308	5.041679935034525
33	143	3.5263605246161616	4.962844630259907	4.972109199533424
34	151	3.5553480614894135	5.017279836814924	4.904555293727629
35	120	3.58351893845611	4.787491742782046	4.838904570197862
36	140	3.6109179126442243	4.941642422609304	4.775052724848862
37	137	3.6375861597263857	4.919980925828125	4.7129037999756935
38	140	3.6635616461296463	4.941642422609304	4.652369316848748
39	118	3.6888794541139363	4.770684624465665	4.593367518135796
40	92	3.713572066704308	4.5217885770490405	4.535822703882602
41	71	3.7376696182833684	4.2626798770413155	4.479664647520654
42	84	3.7612001156935624	4.430816798843313	4.424828080600113
43	55	3.784189633918261	4.007333185232471	4.371252236765484
44	72	3.8066624897703196	4.276666119016055	4.318880446983718
45	78	3.828641396489095	4.356708826689592	4.267659779264116
46	70	3.8501476017100584	4.248495242049359	4.217540717127534
47	49	3.871201010907891	3.8918202981106265	4.168476871928819
48	60	3.8918202981106265	4.0943445622221	4.120424724843446
49	81	3.912023005428146	4.394449154672439	4.073343394921652
50	44	3.9318256327243257	3.784189633918261	4.027194430112305
51	62	3.9512437185814275	4.127134385045092	3.9819416185797074
