t	b	lnt	lnb	linreg	 k=[-2.54333346], b=11.313081921576817
0	1699	0.0	7.4377951216719325	11.313081921576817
1	5140	0.6931471805599453	8.544808358449211	9.550177507575263
2	5364	1.0986122886681098	8.587465244401569	8.51894453302855
3	3695	1.3862943611198906	8.214735833382303	7.787273093573711
4	2388	1.6094379124341003	7.778211474512493	7.219744634105669
5	1522	1.791759469228055	7.3277805384216315	6.756040119026998
6	1024	1.9459101490553132	6.931471805599453	6.363983537812481
7	774	2.0794415416798357	6.651571873589727	6.0243686795721585
8	590	2.1972245773362196	6.380122536899765	5.724807144480285
9	419	2.302585092994046	6.037870919922137	5.456840220104115
10	365	2.3978952727983707	5.8998973535824915	5.214434651144588
11	276	2.4849066497880004	5.62040086571715	4.993135705025445
12	229	2.5649493574615367	5.43372200355424	4.789560408719223
13	249	2.6390573296152584	5.517452896464707	4.601079123810928
14	201	2.70805020110221	5.303304908059076	4.425607245557403
15	138	2.772588722239781	4.927253685157205	4.261464265570605
16	101	2.833213344056216	4.61512051684126	4.1072756366692635
17	107	2.8903717578961645	4.672828834461906	3.961902730478732
18	119	2.9444389791664403	4.77912349311153	3.8243917577684785
19	86	2.995732273553991	4.454347296253507	3.693935806102563
20	64	3.044522437723423	4.1588830833596715	3.5698461492642144
21	50	3.091042453358316	3.912023005428146	3.451530237143034
22	55	3.1354942159291497	4.007333185232471	3.3384745822344097
23	38	3.1780538303479458	3.6375861597263857	3.230231291023891
24	48	3.2188758248682006	3.871201010907891	3.1264073466345206
25	63	3.258096538021482	4.143134726391533	3.02665599471767
26	62	3.295836866004329	4.127134385045092	2.930669755932019
27	35	3.332204510175204	3.5553480614894135	2.8381747098093744
28	16	3.367295829986474	2.772588722239781	2.7489257821307618
29	15	3.4011973816621555	2.70805020110221	2.6627028315558494
30	18	3.4339872044851463	2.8903717578961645	2.579307378165586
31	16	3.4965075614664802	2.772588722239781	2.4202972625963213
33	4	3.5263605246161616	1.3862943611198906	2.3443712226677107
34	4	3.5553480614894135	1.3862943611198906	2.2706462503413327
35	6	3.58351893845611	1.791759469228055	2.1989983164771782
36	3	3.6109179126442243	1.0986122886681098	2.129313588774295
37	4	3.6375861597263857	1.3862943611198906	2.0614873437669257
38	3	3.6635616461296463	1.0986122886681098	1.995423020170957
39	2	3.6888794541139363	0.6931471805599453	1.9310313921010103
40	1	3.713572066704308	0.0	1.8682298443927277
41	1	3.7612001156935624	0.0	1.747095833971434
43	1	3.784189633918261	0.0	1.6886258231414821
44	2	3.8066624897703196	0.6931471805599453	1.6314698570091366
45	2	3.8501476017100584	0.6931471805599453	1.5208727169904925
