t	b	lnt	lnb	linreg	 k=[-2.71857875], b=10.563438691805764
0	733	0.0	6.597145701886651	10.563438691805764
1	2052	0.6931471805599453	7.62657020629066	8.679063499088711
2	2181	1.0986122886681098	7.687538766201629	7.576774674060033
3	1425	1.3862943611198906	7.261927092702751	6.7946883063716585
4	939	1.6094379124341003	6.844815479208263	6.1880549905272515
5	610	1.791759469228055	6.413458957167357	5.692399481342981
6	397	1.9459101490553132	5.983936280687191	5.273328719528299
7	324	2.0794415416798357	5.780743515792329	4.910313113654606
8	270	2.1972245773362196	5.598421958998375	4.590110656314303
9	213	2.302585092994046	5.3612921657094255	4.303679797810198
10	130	2.3978952727983707	4.867534450455582	4.044571568744641
11	128	2.4849066497880004	4.852030263919617	3.808024288625928
12	117	2.5649493574615367	4.762173934797756	3.5904218847958065
13	87	2.6390573296152584	4.465908118654584	3.388953526811247
14	84	2.70805020110221	4.430816798843313	3.201390972781521
15	77	2.772588722239781	4.343805421853684	3.0259379209375528
16	72	2.833213344056216	4.276666119016055	2.861125112600863
17	45	2.8903717578961645	3.8066624897703196	2.70573546359725
18	23	2.9444389791664403	3.1354942159291497	2.558749465012438
19	28	2.995732273553991	3.332204510175204	2.4193046050931457
20	12	3.044522437723423	2.4849066497880004	2.286664701782568
21	12	3.091042453358316	2.4849066497880004	2.160196376027587
22	16	3.1354942159291497	2.772588722239781	2.0393507590933027
23	7	3.1780538303479458	1.9459101490553132	1.9236490959088748
24	2	3.2188758248682006	0.6931471805599453	1.8126712892487387
25	2	3.258096538021482	0.6931471805599453	1.706046692078754
26	6	3.295836866004329	1.791759469228055	1.6034466385685722
27	0	3.332204510175204	0	1.5045783340941945
28	3	3.367295829986474	1.0986122886681098	1.4091798178964652
29	1	3.4011973816621555	0.0	1.3170157800644677
30	1	3.4339872044851463	0.0	1.2278740646623838
31	2	3.4657359027997265	0.6931471805599453	1.1415627282204994
32	1	3.4965075614664802	0.0	1.0579075509989107
33	0	3.5263605246161616	0	0.9767499198838099
34	0	3.5553480614894135	0	0.8979450182497875
35	1	3.58351893845611	0.0	0.8213602708801968
36	0	3.6109179126442243	0	0.7468740019982132
37	0	3.6375861597263857	0	0.6743742722953847
38	0	3.6635616461296463	0	0.6037578670500761
