t	b	lnt	lnb	linreg	 k=[-1.20192425], b=9.710847163760405
0	2350	0.0	7.762170607138205	9.710847163760405
1	5446	0.6931471805599453	8.602636673233706	8.877736758269911
2	5424	1.0986122886681098	8.598588829620232	8.390398412097376
3	4690	1.3862943611198906	8.453187861440325	8.044626352779417
4	3788	1.6094379124341003	8.239593454305968	7.776424707109026
5	3036	1.791759469228055	8.01829613851552	7.557288006606882
6	2545	1.9459101490553132	7.841885928984623	7.372010566289262
7	2094	2.0794415416798357	7.646831391430482	7.211515947288925
8	1830	2.1972245773362196	7.512071245835466	7.069949660434347
9	1584	2.302585092994046	7.367708572374371	6.943314301618532
10	1356	2.3978952727983707	7.212294468500341	6.828758685190851
11	1212	2.4849066497880004	7.10002716662926	6.724177601116388
12	1107	2.5649493574615367	7.009408932708637	6.627972329686752
13	902	2.6390573296152584	6.804614520062624	6.538900160798768
14	871	2.70805020110221	6.769641976852503	6.455975955445997
15	702	2.772588722239781	6.553933404025811	6.378405541798431
16	597	2.833213344056216	6.391917113392602	6.30553933865901
17	614	2.8903717578961645	6.419994928147142	6.2368392549438525
18	575	2.9444389791664403	6.354370040797351	6.1718545505411955
19	467	2.995732273553991	6.1463292576688975	6.110203896128038
20	411	3.044522437723423	6.018593214496234	6.051561814626232
21	409	3.091042453358316	6.013715156042802	5.995648279700358
22	396	3.1354942159291497	5.981414211254481	5.942220628288377
23	393	3.1780538303479458	5.973809611869261	5.891067195625895
24	327	3.2188758248682006	5.7899601708972535	5.842002250457646
25	291	3.258096538021482	5.673323267171493	5.794861924196258
26	265	3.295836866004329	5.579729825986222	5.749500908771317
27	242	3.332204510175204	5.488937726156687	5.705789755308274
28	271	3.367295829986474	5.602118820879701	5.663612647044562
29	267	3.4011973816621555	5.58724865840025	5.6228655499555025
30	208	3.4339872044851463	5.337538079701318	5.583454666734488
31	193	3.4657359027997265	5.262690188904886	5.545295136307937
32	173	3.4965075614664802	5.153291594497779	5.508309933527822
33	187	3.5263605246161616	5.231108616854587	5.472428933168516
34	165	3.5553480614894135	5.10594547390058	5.437588109637882
35	134	3.58351893845611	4.897839799950911	5.403728849453359
36	158	3.6109179126442243	5.062595033026967	5.3707973579374535
37	149	3.6375861597263857	5.003946305945459	5.338744145050701
38	147	3.6635616461296463	4.990432586778736	5.307523578023723
